Activity_Period,Activity_Period_Start_Date,Operating_Airline,Operating_Airline_IATA_Code,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_Aircraft_Type,Aircraft_Body_Type,Aircraft_Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,data_as_of,data_loaded_at,Activity Period Date,DI_Created_By,DI_Created_Dt
202504,2025/04/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,232,"33,408,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,-,30,"13,558,440",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,26,"17,162,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,25,"3,237,500",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,59,"50,858,413",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B39M,-,43,"7,047,700",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,-,42,"19,166,994",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B773,-,21,"11,634,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Airbus,A359,-,2,"912,714",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B772,-,25,"14,375,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,28,"15,512,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,12,"6,648,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,-,17,"9,418,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Condor Flugdienst GmbH,DE,Condor Flugdienst GmbH,DE,International,Europe,Passenger,Wide Body,Airbus,A339,-,3,"1,263,249",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,73,"12,746,238",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,52,"7,164,976",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,21,"2,986,158",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,6,"1,029,120",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,217,"31,747,100",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,323,"50,807,900",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,87,"17,226,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,-,185,"59,200,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B764,-,1,"350,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS1,-,108,"12,474,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,34,"4,335,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B772,-,8,"4,600,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,-,90,"49,860,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Emirates,EK,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,-,30,"25,628,727",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Boeing,B763,-,21,"6,846,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,18,"2,750,400",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,12,"5,476,284",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,French Bee,BF,French Bee,BF,International,Europe,Passenger,Wide Body,Airbus,A359,-,13,"5,932,641",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A20N,-,263,"39,079,696",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,88,"15,365,328",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,9,"1,309,545",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,2,"284,396",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,8,"1,372,160",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,60,"10,476,360",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A332,-,30,"12,037,230",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,416,"31,209,074",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Passenger,Wide Body,Airbus,A339,-,13,"5,474,079",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Iberia,IB,Iberia,IB,International,Europe,Passenger,Wide Body,Airbus,A332,-,13,"5,172,043",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,"16,620,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B789,-,30,"12,750,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Passenger,Regional Jet,Bombardier,CRJ9,-,60,"4,506,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,36,"6,285,816",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,1,"142,198",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,318,"54,543,360",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B772,-,24,"11,280,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B773,-,1,"554,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B789,-,2,"850,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B78X,-,3,"1,335,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B744,-,2,"1,306,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B748,-,24,"18,312,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,"16,620,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B789,-,1,"425,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A359,-,30,"13,690,710",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,B748,-,30,"20,640,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B773,-,30,"16,620,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Porter Airlines (Canada) Limited,PD,Porter Airlines (Canada) Limited,PD,International,Canada,Passenger,Narrow Body,Embraer,E295,-,30,"3,555,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,13,"5,525,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Qatar Airways,QR,Qatar Airways,QR,International,Asia,Passenger,Wide Body,Airbus,A350,-,30,"15,410,310",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Passenger,Wide Body,Airbus,A333,-,29,"11,849,840",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,-,60,"27,116,880",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,-,178,"8,366,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,-,177,"11,859,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,95,"7,120,915",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,707,"52,994,599",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,58,"4,347,506",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,"1,932","144,816,924",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,SkyWest Airlines,OO,United Airlines,UA,International,Mexico,Passenger,Regional Jet,Embraer,E175,-,50,"3,747,850",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,195,"29,542,500",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,257,"33,204,400",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,175,"25,602,500",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Passenger,Wide Body,Airbus,A359,-,30,"13,641,683",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,22,"3,218,600",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,-,30,"16,620,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Swissport USA,,Swissport USA,,Domestic,US,Freighter,Wide Body,Antonov,A124,-,2,"1,455,026",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A20N,-,72,"10,698,624",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,1,"145,505",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Passenger,Wide Body,Airbus,A339,-,17,"7,158,411",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Airbus,A359,-,47,"21,448,779",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,227,"39,635,562",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,282,"38,697,762",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,2,"268,964",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,559,"79,488,682",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,-,60,"8,531,880",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,92,"13,082,216",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,"1,085","165,788,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,83,"12,682,400",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Central America,Passenger,Narrow Body,Boeing,B38M,-,8,"1,222,400",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B38M,-,37,"5,653,600",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B39M,-,592,"97,028,800",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B39M,-,1,"163,900",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,63,"10,325,700",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,30,"4,389,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,386,"56,471,800",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,59,"8,631,700",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,827,"130,077,100",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,4,"629,200",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Central America,Passenger,Narrow Body,Boeing,B739,-,1,"157,300",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,7,"1,101,100",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,170,"33,660,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,119,"26,656,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,240,"107,420,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,154,"71,625,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
202504,2025/04/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,-,72,"33,510,000",2025-08-21 16:21:34,2025-08-22 23:03:26,2025-04-01,RIYA,2025-09-19 22:32:43
